timestamp,B_to_P1,P1_to_B,C_to_B,B_to_C,recorder1_9m_b,recorder2_9m_b,recorder3_9m_b,recorder1_9m_p1,recorder2_9m_p1,recorder1_9m_c,recorder2_9m_c
2024-03-02 05:13:00,0.0,0.0,0.0,0.0,26.0,16.0,38.0,0.0,30.0,34.0,27.0
2024-03-02 05:13:10,0.0,0.0,0.0,0.0,32.0,28.0,34.0,0.0,22.0,25.0,33.0
2024-03-02 05:13:20,0.0,0.0,0.0,0.0,15.0,28.0,28.0,0.0,15.0,28.0,36.0
2024-03-02 05:13:30,0.0,0.0,0.0,0.0,21.0,13.0,18.0,0.0,19.0,26.0,28.0
2024-03-02 05:13:40,0.0,0.0,0.0,0.0,33.0,31.0,20.0,0.0,24.0,20.0,29.0
2024-03-02 05:13:50,0.0,0.0,0.0,0.0,40.0,37.0,22.0,0.0,23.0,17.0,17.0
2024-03-02 05:14:00,0.0,0.0,0.0,0.0,31.0,33.0,26.0,0.0,16.0,16.0,18.0
2024-03-02 05:14:10,0.0,0.0,0.0,0.0,22.0,15.0,20.0,0.0,15.0,37.0,29.0
2024-03-02 05:14:20,0.0,0.0,0.0,0.0,20.0,11.0,26.0,0.0,17.0,32.0,26.0
2024-03-02 05:14:30,0.0,0.0,0.0,0.0,26.0,20.0,38.0,0.0,26.0,23.0,33.0
2024-03-02 05:14:40,0.0,0.0,0.0,0.0,50.0,30.0,31.0,0.0,13.0,21.0,51.0
2024-03-02 05:14:50,0.0,0.0,0.0,0.0,20.0,19.0,37.0,0.0,25.0,24.0,29.0
2024-03-02 05:15:00,0.0,0.0,0.0,0.0,18.0,28.0,18.0,0.0,14.0,22.0,41.0
2024-03-02 05:15:10,0.0,0.0,0.0,0.0,26.0,27.0,22.0,0.0,16.0,17.0,30.0
2024-03-02 05:15:20,0.0,0.0,0.0,0.0,30.0,22.0,24.0,0.0,32.0,27.0,35.0
2024-03-02 05:15:30,0.0,0.0,0.0,0.0,25.0,32.0,21.0,0.0,30.0,34.0,31.0
2024-03-02 05:15:40,0.0,0.0,0.0,0.0,49.0,22.0,18.0,0.0,20.0,27.0,56.0
2024-03-02 05:15:50,0.0,0.0,0.0,0.0,43.0,35.0,31.0,0.0,19.0,18.0,41.0
2024-03-02 05:16:00,0.0,0.0,0.0,0.0,58.0,19.0,20.0,0.0,17.0,22.0,50.0
2024-03-02 05:16:10,0.0,0.0,0.0,0.0,30.0,15.0,14.0,0.0,17.0,19.0,35.0
2024-03-02 05:16:20,0.0,0.0,0.0,0.0,32.0,19.0,11.0,0.0,12.0,15.0,18.0
2024-03-02 05:16:30,0.0,0.0,0.0,0.0,32.0,15.0,12.0,0.0,11.0,17.0,29.0
2024-03-02 05:16:40,0.0,0.0,0.0,0.0,27.0,24.0,43.0,0.0,11.0,15.0,35.0
2024-03-02 05:16:50,0.0,0.0,0.0,0.0,21.0,31.0,43.0,0.0,25.0,13.0,36.0
2024-03-02 05:17:00,0.0,0.0,0.0,0.0,49.0,23.0,28.0,0.0,19.0,31.0,29.0
2024-03-02 05:17:10,0.0,0.0,0.0,0.0,29.0,14.0,38.0,0.0,17.0,30.0,31.0
2024-03-02 05:17:20,0.0,0.0,0.0,0.0,30.0,29.0,23.0,0.0,14.0,26.0,28.0
2024-03-02 05:17:30,0.0,0.0,0.0,0.0,35.0,32.0,35.0,0.0,13.0,15.0,28.0
2024-03-02 05:17:40,0.0,0.0,0.0,0.0,36.0,15.0,23.0,0.0,12.0,23.0,28.0
2024-03-02 05:17:50,0.0,0.0,0.0,0.0,22.0,33.0,32.0,0.0,12.0,21.0,58.0
2024-03-02 05:18:00,0.0,0.0,0.0,0.0,29.0,16.0,33.0,0.0,16.0,16.0,30.0
2024-03-02 05:18:10,0.0,0.0,0.0,0.0,32.0,16.0,23.0,0.0,17.0,10.0,27.0
2024-03-02 05:18:20,0.0,0.0,0.0,0.0,37.0,27.0,36.0,0.0,13.0,16.0,21.0
2024-03-02 05:18:30,0.0,0.0,0.0,0.0,37.0,32.0,24.0,0.0,11.0,19.0,27.0
2024-03-02 05:18:40,0.0,0.0,0.0,0.0,12.0,22.0,14.0,0.0,16.0,18.0,34.0
2024-03-02 05:18:50,0.0,0.0,0.0,0.0,15.0,26.0,24.0,0.0,13.0,20.0,49.0
2024-03-02 05:19:00,0.0,0.0,0.0,0.0,18.0,12.0,21.0,0.0,15.0,30.0,36.0
2024-03-02 05:19:10,0.0,0.0,0.0,0.0,26.0,25.0,19.0,0.0,19.0,39.0,33.0
2024-03-02 05:19:20,0.0,0.0,0.0,0.0,29.0,26.0,17.0,0.0,21.0,19.0,25.0
2024-03-02 05:19:30,0.0,0.0,0.0,0.0,25.0,15.0,19.0,0.0,10.0,21.0,17.0
2024-03-02 05:19:40,0.0,0.0,0.0,0.0,15.0,22.0,18.0,0.0,10.0,20.0,25.0
2024-03-02 05:19:50,0.0,0.0,0.0,0.0,10.0,15.0,19.0,0.0,13.0,18.0,19.0
2024-03-02 05:20:00,0.0,0.0,0.0,0.0,25.0,32.0,22.0,0.0,21.0,21.0,27.0
2024-03-02 05:20:10,0.0,0.0,0.0,0.0,25.0,35.0,16.0,0.0,24.0,19.0,43.0
2024-03-02 05:20:20,0.0,0.0,0.0,0.0,22.0,31.0,19.0,0.0,42.0,29.0,42.0
2024-03-02 05:20:30,0.0,0.0,0.0,0.0,36.0,36.0,27.0,0.0,19.0,40.0,32.0
2024-03-02 05:20:40,0.0,0.0,0.0,0.0,47.0,35.0,23.0,0.0,15.0,43.0,39.0
2024-03-02 05:20:50,0.0,0.0,0.0,0.0,44.0,20.0,32.0,0.0,22.0,27.0,38.0
2024-03-02 05:21:00,0.0,0.0,0.0,0.0,39.0,17.0,29.0,0.0,11.0,34.0,27.0
2024-03-02 05:21:10,0.0,0.0,0.0,0.0,21.0,21.0,29.0,0.0,10.0,25.0,28.0
2024-03-02 05:21:20,0.0,0.0,0.0,0.0,25.0,32.0,33.0,0.0,13.0,23.0,35.0
2024-03-02 05:21:30,0.0,0.0,0.0,0.0,30.0,23.0,23.0,0.0,21.0,41.0,50.0
2024-03-02 05:21:40,0.0,0.0,0.0,0.0,37.0,16.0,20.0,0.0,19.0,30.0,39.0
2024-03-02 05:21:50,0.0,0.0,0.0,0.0,50.0,38.0,13.0,0.0,13.0,30.0,36.0
2024-03-02 05:22:00,0.0,0.0,0.0,0.0,49.0,44.0,19.0,0.0,21.0,35.0,41.0
2024-03-02 05:22:10,0.0,0.0,0.0,0.0,41.0,28.0,14.0,0.0,20.0,34.0,37.0
2024-03-02 05:22:20,0.0,0.0,0.0,0.0,25.0,34.0,19.0,0.0,17.0,38.0,35.0
2024-03-02 05:22:30,0.0,0.0,0.0,0.0,13.0,10.0,25.0,0.0,19.0,16.0,28.0
2024-03-02 05:22:40,0.0,0.0,0.0,0.0,22.0,10.0,13.0,0.0,17.0,20.0,38.0
2024-03-02 05:22:50,0.0,0.0,0.0,0.0,25.0,14.0,15.0,0.0,13.0,24.0,37.0
2024-03-02 05:23:00,0.0,0.0,0.0,0.0,16.0,16.0,12.0,0.0,10.0,31.0,44.0
2024-03-02 05:23:10,0.0,0.0,0.0,0.0,17.0,12.0,12.0,0.0,13.0,21.0,42.0
2024-03-02 05:23:20,0.0,0.0,0.0,0.0,11.0,14.0,19.0,0.0,14.0,16.0,25.0
2024-03-02 05:23:30,0.0,0.0,0.0,0.0,18.0,11.0,20.0,0.0,23.0,25.0,19.0
2024-03-02 05:23:40,0.0,0.0,0.0,0.0,25.0,12.0,22.0,0.0,23.0,23.0,24.0
2024-03-02 05:23:50,0.0,0.0,0.0,0.0,29.0,26.0,25.0,0.0,23.0,14.0,60.0
2024-03-02 05:24:00,0.0,0.0,0.0,0.0,35.0,20.0,21.0,0.0,19.0,19.0,39.0
2024-03-02 05:24:10,0.0,0.0,0.0,0.0,40.0,20.0,21.0,0.0,28.0,22.0,21.0
2024-03-02 05:24:20,0.0,0.0,0.0,0.0,32.0,26.0,20.0,0.0,16.0,21.0,16.0
2024-03-02 05:24:30,0.0,0.0,0.0,0.0,23.0,16.0,12.0,0.0,11.0,29.0,24.0
2024-03-02 05:24:40,0.0,0.0,0.0,0.0,26.0,17.0,13.0,0.0,11.0,13.0,37.0
2024-03-02 05:24:50,0.0,0.0,0.0,0.0,34.0,16.0,11.0,0.0,21.0,31.0,22.0
2024-03-02 05:25:00,0.0,0.0,0.0,0.0,17.0,21.0,10.0,0.0,12.0,23.0,24.0
2024-03-02 05:25:10,0.0,0.0,0.0,0.0,28.0,14.0,13.0,0.0,13.0,18.0,33.0
2024-03-02 05:25:20,0.0,0.0,0.0,0.0,26.0,16.0,12.0,0.0,21.0,27.0,13.0
2024-03-02 05:25:30,0.0,0.0,0.0,0.0,35.0,15.0,10.0,0.0,27.0,23.0,17.0
2024-03-02 05:25:40,0.0,0.0,0.0,0.0,33.0,20.0,15.0,0.0,21.0,10.0,21.0
2024-03-02 05:25:50,0.0,0.0,0.0,0.0,25.0,23.0,18.0,0.0,21.0,12.0,23.0
2024-03-02 05:26:00,0.0,0.0,0.0,0.0,25.0,28.0,12.0,0.0,31.0,19.0,38.0
2024-03-02 05:26:10,0.0,0.0,0.0,0.0,27.0,28.0,11.0,0.0,40.0,25.0,33.0
2024-03-02 05:26:20,0.0,0.0,0.0,0.0,32.0,45.0,12.0,0.0,24.0,26.0,40.0
2024-03-02 05:26:30,0.0,0.0,0.0,0.0,41.0,35.0,13.0,0.0,18.0,32.0,21.0
2024-03-02 05:26:40,0.0,0.0,0.0,0.0,41.0,47.0,10.0,0.0,11.0,31.0,33.0
2024-03-02 05:26:50,0.0,0.0,0.0,0.0,23.0,28.0,16.0,0.0,25.0,51.0,51.0
2024-03-02 05:27:00,0.0,0.0,0.0,0.0,20.0,22.0,17.0,0.0,31.0,43.0,42.0
2024-03-02 05:27:10,0.0,0.0,0.0,0.0,21.0,42.0,13.0,0.0,25.0,39.0,51.0
2024-03-02 05:27:20,0.0,0.0,0.0,0.0,25.0,42.0,10.0,0.0,15.0,28.0,45.0
2024-03-02 05:27:30,0.0,0.0,0.0,0.0,38.0,45.0,10.0,0.0,17.0,26.0,25.0
2024-03-02 05:27:40,0.0,0.0,0.0,0.0,41.0,46.0,16.0,0.0,13.0,21.0,18.0
2024-03-02 05:27:50,0.0,0.0,0.0,0.0,26.0,39.0,14.0,0.0,15.0,29.0,22.0
2024-03-02 05:28:00,0.0,0.0,0.0,0.0,22.0,22.0,14.0,0.0,17.0,31.0,50.0
2024-03-02 05:28:10,0.0,0.0,0.0,0.0,26.0,34.0,10.0,0.0,26.0,39.0,43.0
2024-03-02 05:28:20,0.0,0.0,0.0,0.0,39.0,48.0,12.0,0.0,23.0,34.0,35.0
2024-03-02 05:28:30,0.0,0.0,0.0,0.0,38.0,24.0,14.0,0.0,23.0,47.0,32.0
2024-03-02 05:28:40,0.0,0.0,0.0,0.0,45.0,30.0,10.0,0.0,23.0,51.0,55.0
2024-03-02 05:28:50,0.0,0.0,0.0,0.0,45.0,32.0,11.0,0.0,22.0,31.0,58.0
2024-03-02 05:29:00,0.0,0.0,0.0,0.0,31.0,23.0,16.0,0.0,14.0,37.0,30.0
2024-03-02 05:29:10,0.0,0.0,0.0,0.0,28.0,26.0,11.0,0.0,12.0,37.0,19.0
2024-03-02 05:29:20,0.0,0.0,0.0,0.0,50.0,37.0,10.0,0.0,19.0,39.0,19.0
2024-03-02 05:29:30,0.0,0.0,0.0,0.0,47.0,44.0,13.0,0.0,24.0,35.0,27.0
2024-03-02 05:29:40,0.0,0.0,0.0,0.0,43.0,64.0,20.0,0.0,25.0,35.0,44.0
2024-03-02 05:29:50,0.0,0.0,0.0,0.0,25.0,42.0,30.0,0.0,14.0,19.0,40.0
2024-03-02 05:30:00,0.0,0.0,0.0,0.0,15.0,21.0,15.0,0.0,18.0,22.0,31.0
2024-03-02 05:30:10,0.0,0.0,0.0,0.0,36.0,15.0,12.0,0.0,20.0,31.0,36.0
2024-03-02 05:30:20,0.0,0.0,0.0,0.0,35.0,19.0,22.0,0.0,19.0,38.0,33.0
2024-03-02 05:30:30,0.0,0.0,0.0,0.0,22.0,37.0,19.0,0.0,13.0,39.0,31.0
2024-03-02 05:30:40,0.0,0.0,0.0,0.0,30.0,29.0,13.0,0.0,10.0,45.0,43.0
2024-03-02 05:30:50,0.0,0.0,0.0,0.0,53.0,17.0,14.0,0.0,20.0,23.0,28.0
2024-03-02 05:31:00,0.0,0.0,0.0,0.0,28.0,38.0,17.0,0.0,15.0,30.0,32.0
2024-03-02 05:31:10,0.0,0.0,0.0,0.0,19.0,38.0,17.0,0.0,29.0,20.0,30.0
2024-03-02 05:31:20,0.0,0.0,0.0,0.0,30.0,13.0,13.0,0.0,31.0,17.0,44.0
2024-03-02 05:31:30,0.0,0.0,0.0,0.0,33.0,11.0,17.0,0.0,23.0,18.0,26.0
2024-03-02 05:31:40,0.0,0.0,0.0,0.0,25.0,17.0,16.0,0.0,13.0,16.0,22.0
2024-03-02 05:31:50,0.0,0.0,0.0,0.0,33.0,19.0,15.0,0.0,11.0,25.0,24.0
2024-03-02 05:32:00,0.0,0.0,0.0,0.0,20.0,16.0,11.0,0.0,10.0,27.0,44.0
2024-03-02 05:32:10,0.0,0.0,0.0,0.0,18.0,11.0,15.0,0.0,14.0,22.0,33.0
2024-03-02 05:32:20,0.0,0.0,0.0,0.0,14.0,17.0,11.0,0.0,23.0,24.0,17.0
2024-03-02 05:32:30,0.0,0.0,0.0,0.0,27.0,29.0,16.0,0.0,10.0,26.0,20.0
2024-03-02 05:32:40,0.0,0.0,0.0,0.0,28.0,43.0,15.0,0.0,12.0,22.0,16.0
2024-03-02 05:32:50,0.0,0.0,0.0,0.0,40.0,20.0,10.0,0.0,17.0,21.0,23.0
2024-03-02 05:33:00,0.0,0.0,0.0,0.0,44.0,13.0,23.0,0.0,14.0,29.0,30.0
2024-03-02 05:33:10,0.0,0.0,0.0,0.0,29.0,21.0,18.0,0.0,23.0,18.0,14.0
2024-03-02 05:33:20,0.0,0.0,0.0,0.0,34.0,37.0,14.0,0.0,27.0,22.0,38.0
2024-03-02 05:33:30,0.0,0.0,0.0,0.0,25.0,29.0,21.0,0.0,14.0,29.0,35.0
2024-03-02 05:33:40,0.0,0.0,0.0,0.0,16.0,13.0,29.0,0.0,13.0,29.0,28.0
2024-03-02 05:33:50,0.0,0.0,0.0,0.0,11.0,10.0,17.0,0.0,13.0,49.0,37.0
2024-03-02 05:34:00,0.0,0.0,0.0,0.0,13.0,13.0,12.0,0.0,11.0,33.0,48.0
2024-03-02 05:34:10,0.0,0.0,0.0,0.0,16.0,14.0,22.0,0.0,12.0,20.0,34.0
2024-03-02 05:34:20,0.0,0.0,0.0,0.0,14.0,23.0,30.0,0.0,18.0,11.0,16.0
2024-03-02 05:34:30,0.0,0.0,0.0,0.0,18.0,18.0,28.0,0.0,18.0,15.0,32.0
2024-03-02 05:34:40,0.0,0.0,0.0,0.0,42.0,16.0,16.0,0.0,13.0,35.0,39.0
2024-03-02 05:34:50,0.0,0.0,0.0,0.0,53.0,27.0,20.0,0.0,17.0,33.0,36.0
2024-03-02 05:35:00,0.0,0.0,0.0,0.0,40.0,44.0,18.0,0.0,11.0,18.0,16.0
2024-03-02 05:35:10,0.0,0.0,0.0,0.0,35.0,23.0,28.0,0.0,18.0,31.0,18.0
2024-03-02 05:35:20,0.0,0.0,0.0,0.0,12.0,18.0,19.0,0.0,19.0,16.0,22.0
2024-03-02 05:35:30,0.0,0.0,0.0,0.0,14.0,15.0,23.0,0.0,11.0,23.0,30.0
2024-03-02 05:35:40,0.0,0.0,0.0,0.0,23.0,33.0,18.0,0.0,22.0,21.0,26.0
2024-03-02 05:35:50,0.0,0.0,0.0,0.0,26.0,49.0,22.0,0.0,14.0,29.0,15.0
2024-03-02 05:36:00,0.0,0.0,0.0,0.0,38.0,24.0,14.0,0.0,13.0,26.0,47.0
2024-03-02 05:36:10,0.0,0.0,0.0,0.0,41.0,25.0,13.0,0.0,18.0,34.0,32.0
2024-03-02 05:36:20,0.0,0.0,0.0,0.0,34.0,17.0,10.0,0.0,13.0,24.0,18.0
2024-03-02 05:36:30,0.0,0.0,0.0,0.0,23.0,17.0,13.0,0.0,18.0,18.0,21.0
2024-03-02 05:36:40,0.0,0.0,0.0,0.0,29.0,31.0,16.0,0.0,13.0,30.0,31.0
2024-03-02 05:36:50,0.0,0.0,0.0,0.0,18.0,27.0,10.0,0.0,10.0,24.0,34.0
2024-03-02 05:37:00,0.0,0.0,0.0,0.0,20.0,25.0,11.0,0.0,12.0,26.0,41.0
2024-03-02 05:37:10,0.0,0.0,0.0,0.0,36.0,34.0,13.0,0.0,14.0,35.0,36.0
2024-03-02 05:37:20,0.0,0.0,0.0,0.0,35.0,34.0,18.0,0.0,37.0,45.0,34.0
2024-03-02 05:37:30,0.0,0.0,0.0,0.0,24.0,28.0,17.0,0.0,42.0,46.0,31.0
2024-03-02 05:37:40,0.0,0.0,0.0,0.0,16.0,22.0,22.0,0.0,25.0,27.0,31.0
2024-03-02 05:37:50,0.0,0.0,0.0,0.0,31.0,32.0,17.0,0.0,24.0,32.0,37.0
2024-03-02 05:38:00,0.0,0.0,0.0,0.0,31.0,34.0,11.0,0.0,13.0,20.0,29.0
2024-03-02 05:38:10,0.0,0.0,0.0,0.0,20.0,31.0,22.0,0.0,18.0,28.0,18.0
2024-03-02 05:38:20,0.0,0.0,0.0,0.0,25.0,26.0,25.0,0.0,18.0,31.0,20.0
2024-03-02 05:38:30,0.0,0.0,0.0,0.0,31.0,26.0,16.0,0.0,12.0,34.0,22.0
2024-03-02 05:38:40,0.0,0.0,0.0,0.0,33.0,25.0,31.0,0.0,11.0,33.0,36.0
2024-03-02 05:38:50,0.0,0.0,0.0,0.0,22.0,28.0,36.0,0.0,11.0,20.0,36.0
2024-03-02 05:39:00,0.0,0.0,0.0,0.0,20.0,21.0,17.0,0.0,10.0,20.0,33.0
2024-03-02 05:39:10,0.0,0.0,0.0,0.0,27.0,20.0,13.0,0.0,14.0,23.0,41.0
2024-03-02 05:39:20,0.0,0.0,0.0,0.0,41.0,26.0,13.0,0.0,12.0,24.0,17.0
2024-03-02 05:39:30,0.0,0.0,0.0,0.0,30.0,32.0,12.0,0.0,19.0,26.0,17.0
2024-03-02 05:39:40,0.0,0.0,0.0,0.0,31.0,27.0,18.0,0.0,21.0,29.0,16.0
2024-03-02 05:39:50,0.0,0.0,0.0,0.0,31.0,18.0,12.0,0.0,36.0,15.0,17.0
2024-03-02 05:40:00,0.0,0.0,0.0,0.0,32.0,25.0,16.0,0.0,28.0,19.0,27.0
2024-03-02 05:40:10,0.0,0.0,0.0,0.0,34.0,28.0,15.0,0.0,19.0,25.0,20.0
2024-03-02 05:40:20,0.0,0.0,0.0,0.0,37.0,22.0,15.0,0.0,13.0,32.0,26.0
2024-03-02 05:40:30,0.0,0.0,0.0,0.0,59.0,24.0,13.0,0.0,14.0,39.0,28.0
2024-03-02 05:40:40,0.0,0.0,0.0,0.0,28.0,23.0,21.0,0.0,14.0,34.0,15.0
2024-03-02 05:40:50,0.0,0.0,0.0,0.0,28.0,33.0,12.0,0.0,16.0,43.0,13.0
2024-03-02 05:41:00,0.0,0.0,0.0,0.0,23.0,27.0,18.0,0.0,19.0,32.0,21.0
2024-03-02 05:41:10,0.0,0.0,0.0,0.0,48.0,43.0,14.0,0.0,16.0,32.0,31.0
2024-03-02 05:41:20,0.0,0.0,0.0,0.0,45.0,45.0,10.0,0.0,27.0,20.0,38.0
2024-03-02 05:41:30,0.0,0.0,0.0,0.0,23.0,52.0,12.0,0.0,18.0,29.0,33.0
2024-03-02 05:41:40,0.0,0.0,0.0,0.0,28.0,38.0,16.0,0.0,13.0,27.0,26.0
2024-03-02 05:41:50,0.0,0.0,0.0,0.0,40.0,41.0,14.0,0.0,19.0,41.0,38.0
2024-03-02 05:42:00,0.0,0.0,0.0,0.0,39.0,43.0,11.0,0.0,24.0,42.0,21.0
2024-03-02 05:42:10,0.0,0.0,0.0,0.0,63.0,35.0,14.0,0.0,17.0,17.0,22.0
2024-03-02 05:42:20,0.0,0.0,0.0,0.0,57.0,31.0,12.0,0.0,13.0,15.0,26.0
2024-03-02 05:42:30,0.0,0.0,0.0,0.0,32.0,30.0,20.0,0.0,15.0,17.0,27.0
2024-03-02 05:42:40,0.0,0.0,0.0,0.0,18.0,25.0,19.0,0.0,20.0,32.0,22.0
2024-03-02 05:42:50,0.0,0.0,0.0,0.0,29.0,35.0,26.0,0.0,19.0,26.0,19.0
2024-03-02 05:43:00,0.0,0.0,0.0,0.0,29.0,37.0,12.0,0.0,15.0,26.0,16.0
2024-03-02 05:43:10,0.0,0.0,0.0,0.0,56.0,45.0,10.0,0.0,12.0,27.0,23.0
2024-03-02 05:43:20,0.0,0.0,0.0,0.0,59.0,45.0,14.0,0.0,11.0,24.0,28.0
2024-03-02 05:43:30,0.0,0.0,0.0,0.0,49.0,46.0,22.0,0.0,15.0,22.0,24.0
2024-03-02 05:43:40,0.0,0.0,0.0,0.0,43.0,45.0,23.0,0.0,12.0,46.0,31.0
2024-03-02 05:43:50,0.0,0.0,0.0,0.0,39.0,59.0,30.0,0.0,18.0,32.0,25.0
2024-03-02 05:44:00,0.0,0.0,0.0,0.0,34.0,36.0,24.0,0.0,14.0,26.0,18.0
2024-03-02 05:44:10,0.0,0.0,0.0,0.0,26.0,30.0,19.0,0.0,16.0,24.0,25.0
2024-03-02 05:44:20,0.0,0.0,0.0,0.0,24.0,37.0,19.0,0.0,14.0,22.0,35.0
2024-03-02 05:44:30,0.0,0.0,0.0,0.0,33.0,45.0,17.0,0.0,12.0,40.0,37.0
2024-03-02 05:44:40,0.0,0.0,0.0,0.0,43.0,38.0,20.0,0.0,11.0,24.0,29.0
2024-03-02 05:44:50,0.0,0.0,0.0,0.0,37.0,37.0,13.0,0.0,10.0,20.0,45.0
2024-03-02 05:45:00,0.0,0.0,0.0,0.0,27.0,34.0,12.0,0.0,24.0,25.0,38.0
2024-03-02 05:45:10,0.0,0.0,0.0,0.0,33.0,29.0,17.0,0.0,16.0,36.0,11.0
2024-03-02 05:45:20,0.0,0.0,0.0,0.0,27.0,46.0,23.0,0.0,27.0,45.0,24.0
2024-03-02 05:45:30,0.0,0.0,0.0,0.0,26.0,20.0,17.0,0.0,25.0,47.0,31.0
2024-03-02 05:45:40,0.0,0.0,0.0,0.0,28.0,39.0,18.0,0.0,16.0,40.0,35.0
2024-03-02 05:45:50,0.0,0.0,0.0,0.0,36.0,54.0,15.0,0.0,25.0,46.0,25.0
2024-03-02 05:46:00,0.0,0.0,0.0,0.0,24.0,50.0,12.0,0.0,41.0,56.0,18.0
2024-03-02 05:46:10,0.0,0.0,0.0,0.0,31.0,40.0,21.0,0.0,16.0,39.0,35.0
2024-03-02 05:46:20,0.0,0.0,0.0,0.0,58.0,54.0,26.0,0.0,30.0,44.0,27.0
2024-03-02 05:46:30,0.0,0.0,0.0,0.0,71.0,46.0,20.0,0.0,32.0,46.0,26.0
2024-03-02 05:46:40,0.0,0.0,0.0,0.0,49.0,35.0,13.0,0.0,16.0,25.0,18.0
2024-03-02 05:46:50,0.0,0.0,0.0,0.0,38.0,32.0,10.0,0.0,19.0,37.0,19.0
2024-03-02 05:47:00,0.0,0.0,0.0,0.0,35.0,31.0,16.0,0.0,16.0,43.0,23.0
2024-03-02 05:47:10,0.0,0.0,0.0,0.0,38.0,36.0,13.0,0.0,20.0,31.0,33.0
2024-03-02 05:47:20,0.0,0.0,0.0,0.0,42.0,44.0,13.0,0.0,14.0,28.0,48.0
2024-03-02 05:47:30,0.0,0.0,0.0,0.0,29.0,39.0,10.0,0.0,13.0,37.0,37.0
2024-03-02 05:47:40,0.0,0.0,0.0,0.0,43.0,35.0,10.0,0.0,26.0,36.0,24.0
2024-03-02 05:47:50,0.0,0.0,0.0,0.0,44.0,44.0,11.0,0.0,16.0,26.0,34.0
2024-03-02 05:48:00,0.0,0.0,0.0,0.0,41.0,25.0,10.0,0.0,16.0,28.0,46.0
2024-03-02 05:48:10,0.0,0.0,0.0,0.0,32.0,17.0,12.0,0.0,19.0,35.0,19.0
2024-03-02 05:48:20,0.0,0.0,0.0,0.0,26.0,19.0,10.0,0.0,15.0,42.0,22.0
2024-03-02 05:48:30,0.0,0.0,0.0,0.0,30.0,31.0,10.0,0.0,18.0,25.0,29.0
2024-03-02 05:48:40,0.0,0.0,0.0,0.0,31.0,29.0,11.0,0.0,22.0,19.0,30.0
2024-03-02 05:48:50,0.0,0.0,0.0,0.0,23.0,12.0,15.0,0.0,15.0,21.0,24.0
2024-03-02 05:49:00,0.0,0.0,0.0,0.0,15.0,16.0,18.0,0.0,10.0,14.0,32.0
2024-03-02 05:49:10,0.0,0.0,0.0,0.0,16.0,22.0,17.0,0.0,10.0,21.0,40.0
2024-03-02 05:49:20,0.0,0.0,0.0,0.0,17.0,22.0,13.0,0.0,11.0,36.0,19.0
2024-03-02 05:49:30,0.0,0.0,0.0,0.0,27.0,39.0,10.0,0.0,13.0,24.0,14.0
2024-03-02 05:49:40,0.0,0.0,0.0,0.0,37.0,28.0,13.0,0.0,18.0,21.0,27.0
2024-03-02 05:49:50,0.0,0.0,0.0,0.0,41.0,48.0,10.0,0.0,26.0,55.0,57.0
2024-03-02 05:50:00,0.0,0.0,0.0,0.0,16.0,17.0,10.0,0.0,15.0,72.0,50.0
2024-03-02 05:50:10,0.0,0.0,0.0,0.0,19.0,13.0,10.0,0.0,10.0,27.0,28.0
2024-03-02 05:50:20,0.0,0.0,0.0,0.0,36.0,26.0,10.0,0.0,18.0,19.0,21.0
2024-03-02 05:50:30,0.0,0.0,0.0,0.0,21.0,16.0,10.0,0.0,58.0,16.0,14.0
2024-03-02 05:50:40,0.0,0.0,0.0,0.0,30.0,13.0,10.0,0.0,26.0,17.0,15.0
2024-03-02 05:50:50,0.0,0.0,0.0,0.0,15.0,18.0,10.0,0.0,13.0,22.0,14.0
2024-03-02 05:51:00,0.0,0.0,0.0,0.0,19.0,11.0,10.0,0.0,17.0,22.0,14.0
2024-03-02 05:51:10,0.0,0.0,0.0,0.0,16.0,10.0,10.0,0.0,26.0,23.0,21.0
2024-03-02 05:51:20,0.0,0.0,0.0,0.0,22.0,12.0,10.0,0.0,18.0,13.0,14.0
2024-03-02 05:51:30,0.0,0.0,0.0,0.0,12.0,10.0,11.0,0.0,11.0,17.0,13.0
2024-03-02 05:51:40,0.0,0.0,0.0,0.0,12.0,12.0,19.0,0.0,18.0,12.0,17.0
2024-03-02 05:51:50,0.0,0.0,0.0,0.0,17.0,11.0,14.0,0.0,27.0,14.0,25.0
2024-03-02 05:52:00,0.0,0.0,0.0,0.0,18.0,18.0,12.0,0.0,22.0,20.0,29.0
2024-03-02 05:52:10,0.0,0.0,0.0,0.0,21.0,18.0,14.0,0.0,21.0,16.0,53.0
2024-03-02 05:52:20,0.0,0.0,0.0,0.0,18.0,26.0,18.0,0.0,19.0,17.0,35.0
2024-03-02 05:52:30,0.0,0.0,0.0,0.0,22.0,11.0,13.0,0.0,14.0,16.0,21.0
2024-03-02 05:52:40,0.0,0.0,0.0,0.0,14.0,13.0,10.0,0.0,13.0,22.0,22.0
2024-03-02 05:52:50,0.0,0.0,0.0,0.0,22.0,11.0,16.0,0.0,19.0,24.0,25.0
2024-03-02 05:53:00,0.0,0.0,0.0,0.0,31.0,24.0,12.0,0.0,12.0,24.0,17.0
2024-03-02 05:53:10,0.0,0.0,0.0,0.0,25.0,29.0,10.0,0.0,12.0,16.0,23.0
2024-03-02 05:53:20,0.0,0.0,0.0,0.0,21.0,18.0,10.0,0.0,11.0,30.0,15.0
